date,client_id,balance_usd_mm
2025-11-07,TOPCLIENT05,35.20720457348623
2025-11-10,TOPCLIENT05,36.399138681305615
2025-11-11,TOPCLIENT05,43.280497736915365
2025-11-12,TOPCLIENT05,41.8237506195922
2025-11-13,TOPCLIENT05,40.29602636480043
2025-11-14,TOPCLIENT05,39.39681112910304
2025-11-17,TOPCLIENT05,41.72092340984529
2025-11-18,TOPCLIENT05,40.96469237410858
2025-11-19,TOPCLIENT05,39.42979678259056
2025-11-20,TOPCLIENT05,40.43893642580477
2025-11-21,TOPCLIENT05,39.94418934854487
2025-11-24,TOPCLIENT05,41.78404069302505
2025-11-25,TOPCLIENT05,40.28403880630502
2025-11-26,TOPCLIENT05,42.18839777072758
2025-11-27,TOPCLIENT05,42.318196394087764
2025-11-28,TOPCLIENT05,40.17057996222268
2025-12-01,TOPCLIENT05,43.94016731580292
2025-12-02,TOPCLIENT05,38.55218599083076
2025-12-03,TOPCLIENT05,41.25845444117021
2025-12-04,TOPCLIENT05,42.72740349779639
2025-12-05,TOPCLIENT05,36.936341675346945
2025-12-08,TOPCLIENT05,37.589923667693654
2025-12-09,TOPCLIENT05,31.89184258822081
2025-12-10,TOPCLIENT05,37.93587767478252
2025-12-11,TOPCLIENT05,37.138960125512256
2025-12-12,TOPCLIENT05,38.714054565772436
2025-12-15,TOPCLIENT05,39.27887294179358
2025-12-16,TOPCLIENT05,41.364245933457575
2025-12-17,TOPCLIENT05,39.901067002469084
2025-12-18,TOPCLIENT05,41.338584619343045
2025-12-19,TOPCLIENT05,38.05180432069895
2025-12-22,TOPCLIENT05,39.877867967193225
2025-12-23,TOPCLIENT05,41.1200348081331
2025-12-24,TOPCLIENT05,42.83504621702456
2025-12-25,TOPCLIENT05,39.769480747825185
2025-12-26,TOPCLIENT05,40.78680149682425
2025-12-29,TOPCLIENT05,36.54311536137855
2025-12-30,TOPCLIENT05,43.59704156745674
2025-12-31,TOPCLIENT05,39.22745760251691
2026-01-01,TOPCLIENT05,40.46984384394322
2026-01-02,TOPCLIENT05,35.046130061237065
2026-01-05,TOPCLIENT05,36.13151258195633
2026-01-06,TOPCLIENT05,39.783371634140124
2026-01-07,TOPCLIENT05,41.31290711694743
2026-01-08,TOPCLIENT05,43.46275674031486
2026-01-09,TOPCLIENT05,44.10719618395586
2026-01-12,TOPCLIENT05,41.23161000740208
2026-01-13,TOPCLIENT05,38.3109581322742
2026-01-14,TOPCLIENT05,38.18277124927164
2026-01-15,TOPCLIENT05,43.15086606185959
2026-01-16,TOPCLIENT05,38.89726501302074
2026-01-19,TOPCLIENT05,41.79388348811026
2026-01-20,TOPCLIENT05,39.947378875877966
2026-01-21,TOPCLIENT05,43.829787801738505
2026-01-22,TOPCLIENT05,41.35882219997427
2026-01-23,TOPCLIENT05,38.91973024138508
2026-01-26,TOPCLIENT05,43.44733689474939
2026-01-27,TOPCLIENT05,40.8433976571974
2026-01-28,TOPCLIENT05,35.67235924128171
2026-01-29,TOPCLIENT05,36.419105923379234
2026-01-30,TOPCLIENT05,41.414649681036906
2026-02-02,TOPCLIENT05,39.71067950308186
2026-02-03,TOPCLIENT05,38.46764087596474
2026-02-04,TOPCLIENT05,40.92635757519541
2026-02-05,TOPCLIENT05,41.37580871412015
2026-02-06,TOPCLIENT05,41.4133829992087
2026-02-09,TOPCLIENT05,38.9012455105519
2026-02-10,TOPCLIENT05,38.99314477374821
2026-02-11,TOPCLIENT05,40.5635219762223
2026-02-12,TOPCLIENT05,41.10646477835252
2026-02-13,TOPCLIENT05,41.76827836759352
2026-02-16,TOPCLIENT05,40.103708376766825
2026-02-17,TOPCLIENT05,40.17013922898863
2026-02-18,TOPCLIENT05,41.07130372620735
2026-02-19,TOPCLIENT05,41.43745634479996
2026-02-20,TOPCLIENT05,37.52594248875287
2026-02-23,TOPCLIENT05,38.609466008130745
2026-02-24,TOPCLIENT05,42.94332027671067
2026-02-25,TOPCLIENT05,43.951518346766775
2026-02-26,TOPCLIENT05,43.32787794916055
2026-02-27,TOPCLIENT05,40.919484818095654
2026-03-02,TOPCLIENT05,40.18751505541042
2026-03-03,TOPCLIENT05,46.1574061961497
2026-03-04,TOPCLIENT05,40.18866985588467
2026-03-05,TOPCLIENT05,35.99888166649367
2026-03-06,TOPCLIENT05,34.246483442028605
2026-03-09,TOPCLIENT05,43.97931037500595
2026-03-10,TOPCLIENT05,39.750598319812596
2026-03-11,TOPCLIENT05,44.383346945360316
2026-03-12,TOPCLIENT05,37.53743939160185
2026-03-13,TOPCLIENT05,40.85745131097231
2026-03-16,TOPCLIENT05,42.04053380205546
2026-03-17,TOPCLIENT05,42.0123863723504
2026-03-18,TOPCLIENT05,42.52834676225952
2026-03-19,TOPCLIENT05,41.43975959565793
2026-03-20,TOPCLIENT05,43.45656525579575
2026-03-23,TOPCLIENT05,44.742293303193165
2026-03-24,TOPCLIENT05,43.181055961871024
2026-03-25,TOPCLIENT05,40.66441673447166
2026-03-26,TOPCLIENT05,41.19990920815429
2026-03-27,TOPCLIENT05,39.75459780702914
2026-03-30,TOPCLIENT05,41.27100948667296
2026-03-31,TOPCLIENT05,40.243840006935656
2026-04-01,TOPCLIENT05,39.35723917505878
2026-04-02,TOPCLIENT05,42.19809972984479
2026-04-03,TOPCLIENT05,40.68050821021274
2026-04-06,TOPCLIENT05,43.009331918526975
2026-04-07,TOPCLIENT05,41.071267304195175
2026-04-08,TOPCLIENT05,41.549650353920114
2026-04-09,TOPCLIENT05,44.17645053871976
2026-04-10,TOPCLIENT05,40.32464058632992
2026-04-13,TOPCLIENT05,42.33761361243074
2026-04-14,TOPCLIENT05,40.19100007091812
2026-04-15,TOPCLIENT05,44.787072135935524
2026-04-16,TOPCLIENT05,44.00210305898321
2026-04-17,TOPCLIENT05,41.7133651357474
2026-04-20,TOPCLIENT05,43.46195848615703
2024-01-02,TOPCLIENT06,16.273109662116948
2024-01-03,TOPCLIENT06,12.668442522655077
2024-01-04,TOPCLIENT06,21.56155537033496
2024-01-05,TOPCLIENT06,18.89891279588142
2024-01-08,TOPCLIENT06,18.301382805111004
2024-01-09,TOPCLIENT06,17.43069018618798
2024-01-10,TOPCLIENT06,18.461453441024954
2024-01-11,TOPCLIENT06,19.894197654070382
2024-01-12,TOPCLIENT06,20.27607145612468
2024-01-15,TOPCLIENT06,21.709946846311183
2024-01-16,TOPCLIENT06,18.267251934596153
2024-01-17,TOPCLIENT06,19.972713277285866
2024-01-18,TOPCLIENT06,19.143036871071214
2024-01-19,TOPCLIENT06,19.88908744716502
2024-01-22,TOPCLIENT06,18.434832945685372
2024-01-23,TOPCLIENT06,19.241793585959165
2024-01-24,TOPCLIENT06,21.32775086596808
2024-01-25,TOPCLIENT06,22.678856786802125
2024-01-26,TOPCLIENT06,19.900711110037054
2024-01-29,TOPCLIENT06,18.737009373469995
2024-01-30,TOPCLIENT06,19.583040574068594
2024-01-31,TOPCLIENT06,18.62664654529503
2024-02-01,TOPCLIENT06,13.459737268679952
2024-02-02,TOPCLIENT06,19.29973670846422
2024-02-05,TOPCLIENT06,18.220765036400184
2024-02-06,TOPCLIENT06,21.01369156148785
2024-02-07,TOPCLIENT06,18.769008374956503
2024-02-08,TOPCLIENT06,20.793029493222317
2024-02-09,TOPCLIENT06,15.698873811309893
2024-02-12,TOPCLIENT06,19.47906948696318
2024-02-13,TOPCLIENT06,18.40700178021452
2024-02-14,TOPCLIENT06,20.15582725607137
2024-02-15,TOPCLIENT06,17.4588264518641
2024-02-16,TOPCLIENT06,23.225239129606422
2024-02-19,TOPCLIENT06,19.451129174013708
2024-02-20,TOPCLIENT06,19.70944710589569
2024-02-21,TOPCLIENT06,22.45480658933641
2024-02-22,TOPCLIENT06,18.755720085565812
2024-02-23,TOPCLIENT06,15.671423204663558
2024-02-26,TOPCLIENT06,17.41198552277779
2024-02-27,TOPCLIENT06,18.437576328437533
2024-02-28,TOPCLIENT06,17.99057963967394
2024-02-29,TOPCLIENT06,20.051955618311307
2024-03-01,TOPCLIENT06,20.09043008129715
2024-03-04,TOPCLIENT06,12.413190682150105
2024-03-05,TOPCLIENT06,21.143006512593928
2024-03-06,TOPCLIENT06,18.927389605391035
2024-03-07,TOPCLIENT06,23.7718899838414
2024-03-08,TOPCLIENT06,17.07638465549281
2024-03-11,TOPCLIENT06,18.136657104944838
2024-03-12,TOPCLIENT06,17.78394871521043
2024-03-13,TOPCLIENT06,19.68173018158101
2024-03-14,TOPCLIENT06,23.4483713007228
2024-03-15,TOPCLIENT06,19.4408153403889
2024-03-18,TOPCLIENT06,22.77002015841325
2024-03-19,TOPCLIENT06,19.720330904572457
2024-03-20,TOPCLIENT06,17.503662706760434
2024-03-21,TOPCLIENT06,18.297428927566518
2024-03-22,TOPCLIENT06,22.07990749585446
2024-03-25,TOPCLIENT06,19.842294453807234
2024-03-26,TOPCLIENT06,23.804855899819973
2024-03-27,TOPCLIENT06,22.89909711752316
2024-03-28,TOPCLIENT06,15.484593213317723
2024-03-29,TOPCLIENT06,18.605321694618432
2024-04-01,TOPCLIENT06,13.045728081536971
2024-04-02,TOPCLIENT06,19.14185270953
2024-04-03,TOPCLIENT06,17.204396883038047
2024-04-04,TOPCLIENT06,21.646584439282602
2024-04-05,TOPCLIENT06,20.38393451437231
2024-04-08,TOPCLIENT06,18.43411313896239
2024-04-09,TOPCLIENT06,20.910209902107557
2024-04-10,TOPCLIENT06,17.734730377150186
2024-04-11,TOPCLIENT06,15.47617635297461
2024-04-12,TOPCLIENT06,16.16309892782704
2024-04-15,TOPCLIENT06,24.87332606145849
2024-04-16,TOPCLIENT06,15.383741002287593
2024-04-17,TOPCLIENT06,21.436755460616432
2024-04-18,TOPCLIENT06,20.838414595674553
2024-04-19,TOPCLIENT06,17.93181710263959
2024-04-22,TOPCLIENT06,18.87705888518596
2024-04-23,TOPCLIENT06,18.454964886259386
2024-04-24,TOPCLIENT06,17.76758320983962
2024-04-25,TOPCLIENT06,21.98033631481798
2024-04-26,TOPCLIENT06,21.518560311162098
2024-04-29,TOPCLIENT06,17.857855807865754
2024-04-30,TOPCLIENT06,16.948894394260723
2024-05-01,TOPCLIENT06,18.908457314094665
2024-05-02,TOPCLIENT06,19.809962788438735
2024-05-03,TOPCLIENT06,19.75775113271698
2024-05-06,TOPCLIENT06,20.22404853222809
2024-05-07,TOPCLIENT06,21.40957188442681
2024-05-08,TOPCLIENT06,19.672804249520972
2024-05-09,TOPCLIENT06,19.470884875343515
2024-05-10,TOPCLIENT06,18.181180721391097
2024-05-13,TOPCLIENT06,24.03437076328127
2024-05-14,TOPCLIENT06,18.805310583209117
2024-05-15,TOPCLIENT06,21.628183145729814
2024-05-16,TOPCLIENT06,19.57773451197641
2024-05-17,TOPCLIENT06,21.12524902223778
2024-05-20,TOPCLIENT06,18.297286613048968
2024-05-21,TOPCLIENT06,17.78013342512847
2024-05-22,TOPCLIENT06,20.291610845536457
2024-05-23,TOPCLIENT06,17.050696237910323
2024-05-24,TOPCLIENT06,16.633307453162086
2024-05-27,TOPCLIENT06,19.099925115050116
2024-05-28,TOPCLIENT06,21.089192033358948
2024-05-29,TOPCLIENT06,23.194343783428415
2024-05-30,TOPCLIENT06,21.39384454811642
2024-05-31,TOPCLIENT06,20.434760545140197
2024-06-03,TOPCLIENT06,20.15045733735016
2024-06-04,TOPCLIENT06,22.918620715082795
2024-06-05,TOPCLIENT06,22.663498536572373
2024-06-06,TOPCLIENT06,20.576004824772035
2024-06-07,TOPCLIENT06,19.928159335558906
2024-06-10,TOPCLIENT06,18.51580813237702
2024-06-11,TOPCLIENT06,22.829425305768
2024-06-12,TOPCLIENT06,23.923223691440786
2024-06-13,TOPCLIENT06,16.843211463964217
2024-06-14,TOPCLIENT06,19.59908777798208
2024-06-17,TOPCLIENT06,21.38513585085331
2024-06-18,TOPCLIENT06,23.15454869472314
2024-06-19,TOPCLIENT06,23.8223445151025
2024-06-20,TOPCLIENT06,19.819787309173623
2024-06-21,TOPCLIENT06,17.33353418253571
2024-06-24,TOPCLIENT06,22.004376033445965
2024-06-25,TOPCLIENT06,21.10095879680906
2024-06-26,TOPCLIENT06,19.44731359927441
2024-06-27,TOPCLIENT06,17.82953841392548
2024-06-28,TOPCLIENT06,22.214513769045986
2024-07-01,TOPCLIENT06,19.379884170384052
2024-07-02,TOPCLIENT06,19.422176656495886
2024-07-03,TOPCLIENT06,19.066880469233915
2024-07-04,TOPCLIENT06,19.92852811043128
2024-07-05,TOPCLIENT06,23.86460134862457
2024-07-08,TOPCLIENT06,22.414127473713872
2024-07-09,TOPCLIENT06,17.75201598772917
2024-07-10,TOPCLIENT06,21.01837153836602
2024-07-11,TOPCLIENT06,20.993506382564785
2024-07-12,TOPCLIENT06,21.553117368188456
2024-07-15,TOPCLIENT06,18.863692473853337
2024-07-16,TOPCLIENT06,20.56597100493685
2024-07-17,TOPCLIENT06,23.763655333965488
2024-07-18,TOPCLIENT06,24.085957531841988
2024-07-19,TOPCLIENT06,17.814179571397514
2024-07-22,TOPCLIENT06,19.79343039803508
2024-07-23,TOPCLIENT06,19.318831455591074
2024-07-24,TOPCLIENT06,21.879454585358005
2024-07-25,TOPCLIENT06,22.127696964634858
2024-07-26,TOPCLIENT06,23.159771216634592
2024-07-29,TOPCLIENT06,20.491107174132182
2024-07-30,TOPCLIENT06,21.33899641875211
2024-07-31,TOPCLIENT06,22.131956197661548
2024-08-01,TOPCLIENT06,21.494346596240376
2024-08-02,TOPCLIENT06,20.734561550887747
2024-08-05,TOPCLIENT06,18.99253016121285
2024-08-06,TOPCLIENT06,23.935572617874183
2024-08-07,TOPCLIENT06,24.066118571440263
2024-08-08,TOPCLIENT06,23.708408253543574
2024-08-09,TOPCLIENT06,21.97118612784021
2024-08-12,TOPCLIENT06,19.19814523564135
2024-08-13,TOPCLIENT06,21.201047186005063
2024-08-14,TOPCLIENT06,23.648536075352876
2024-08-15,TOPCLIENT06,20.44042967903318
2024-08-16,TOPCLIENT06,24.05383692474911
2024-08-19,TOPCLIENT06,17.662733482690697
2024-08-20,TOPCLIENT06,19.277297398931747
2024-08-21,TOPCLIENT06,19.19819010034277
2024-08-22,TOPCLIENT06,21.31592317707765
2024-08-23,TOPCLIENT06,21.760292708377087
2024-08-26,TOPCLIENT06,19.709458105042366
2024-08-27,TOPCLIENT06,21.676286002454656
2024-08-28,TOPCLIENT06,19.98616949988456
2024-08-29,TOPCLIENT06,24.44781629457538
2024-08-30,TOPCLIENT06,20.980147550028743
2024-09-02,TOPCLIENT06,21.194938491406827
2024-09-03,TOPCLIENT06,16.821003453772484
2024-09-04,TOPCLIENT06,18.06666025346938
2024-09-05,TOPCLIENT06,20.230014044890865
2024-09-06,TOPCLIENT06,20.82587048274263
2024-09-09,TOPCLIENT06,23.524923030713225
2024-09-10,TOPCLIENT06,21.913908217670716
2024-09-11,TOPCLIENT06,24.39584768403468
2024-09-12,TOPCLIENT06,21.123587389269314
2024-09-13,TOPCLIENT06,19.426127265304977
2024-09-16,TOPCLIENT06,16.62273967477498
2024-09-17,TOPCLIENT06,21.957036187605958
2024-09-18,TOPCLIENT06,19.402655368768922
2024-09-19,TOPCLIENT06,23.56390652949616
2024-09-20,TOPCLIENT06,19.623159650840694
2024-09-23,TOPCLIENT06,15.494454126709915
2024-09-24,TOPCLIENT06,18.219372400409732
2024-09-25,TOPCLIENT06,20.65457660461512
2024-09-26,TOPCLIENT06,18.53086976557584
2024-09-27,TOPCLIENT06,17.429655939668017
2024-09-30,TOPCLIENT06,20.83236180253468
2024-10-01,TOPCLIENT06,25.799659172557636
2024-10-02,TOPCLIENT06,20.562815873301503
2024-10-03,TOPCLIENT06,22.372297160760603
2024-10-04,TOPCLIENT06,18.722281495057466
2024-10-07,TOPCLIENT06,22.968723248772083
2024-10-08,TOPCLIENT06,20.499817370441892
2024-10-09,TOPCLIENT06,24.677679610106438
2024-10-10,TOPCLIENT06,22.419479355698837
2024-10-11,TOPCLIENT06,17.444224822482106
2024-10-14,TOPCLIENT06,17.653881303741706
2024-10-15,TOPCLIENT06,23.383846297031774
2024-10-16,TOPCLIENT06,24.24263266093508
2024-10-17,TOPCLIENT06,22.965744615556567
2024-10-18,TOPCLIENT06,18.673119756842556
2024-10-21,TOPCLIENT06,22.179325157348657
2024-10-22,TOPCLIENT06,21.236568735138686
2024-10-23,TOPCLIENT06,22.060863485872986
2024-10-24,TOPCLIENT06,22.658273624205453
2024-10-25,TOPCLIENT06,22.446286677372893
2024-10-28,TOPCLIENT06,20.847118663902126
2024-10-29,TOPCLIENT06,23.052062162079647
2024-10-30,TOPCLIENT06,20.815925551056203
2024-10-31,TOPCLIENT06,22.613168751106937
2024-11-01,TOPCLIENT06,21.347529082276296
2024-11-04,TOPCLIENT06,20.659358648101932
2024-11-05,TOPCLIENT06,26.067822374859
2024-11-06,TOPCLIENT06,21.781512516053333
2024-11-07,TOPCLIENT06,22.900152571545906
2024-11-08,TOPCLIENT06,23.01524894977787
2024-11-11,TOPCLIENT06,20.660391874786622
2024-11-12,TOPCLIENT06,20.359573197878433
2024-11-13,TOPCLIENT06,22.79960331173323
2024-11-14,TOPCLIENT06,20.501741409726794
2024-11-15,TOPCLIENT06,15.696225331465111
2024-11-18,TOPCLIENT06,19.874073894832584
2024-11-19,TOPCLIENT06,21.790295067718098
2024-11-20,TOPCLIENT06,23.458043171502045
2024-11-21,TOPCLIENT06,20.240853536895592
2024-11-22,TOPCLIENT06,19.447585696980212
2024-11-25,TOPCLIENT06,17.700389014484095
2024-11-26,TOPCLIENT06,21.381964563251795
2024-11-27,TOPCLIENT06,21.561019424485245
2024-11-28,TOPCLIENT06,19.197728209348007
2024-11-29,TOPCLIENT06,17.719231631591587
2024-12-02,TOPCLIENT06,24.026325326347234
2024-12-03,TOPCLIENT06,27.417899462679053
2024-12-04,TOPCLIENT06,23.80934558824034
2024-12-05,TOPCLIENT06,21.399536185711973
2024-12-06,TOPCLIENT06,20.30229720056946
2024-12-09,TOPCLIENT06,19.90979679482526
2024-12-10,TOPCLIENT06,22.737170034165985
2024-12-11,TOPCLIENT06,21.26320751446147
2024-12-12,TOPCLIENT06,19.768307222478008
2024-12-13,TOPCLIENT06,18.163121751555305
2024-12-16,TOPCLIENT06,22.48928666579814
2024-12-17,TOPCLIENT06,23.18912438471109
2024-12-18,TOPCLIENT06,19.5036810748302
2024-12-19,TOPCLIENT06,20.794689953531595
2024-12-20,TOPCLIENT06,19.87810216490945
2024-12-23,TOPCLIENT06,20.486406988033345
2024-12-24,TOPCLIENT06,24.24121417591275
2024-12-25,TOPCLIENT06,19.610725920486196
2024-12-26,TOPCLIENT06,25.15002106544125
2024-12-27,TOPCLIENT06,20.76313414255105
2024-12-30,TOPCLIENT06,21.320199965573607
2024-12-31,TOPCLIENT06,25.14432653458642
2025-01-01,TOPCLIENT06,23.866762769903364
2025-01-02,TOPCLIENT06,19.02094208157011
2025-01-03,TOPCLIENT06,25.153741985651838
2025-01-06,TOPCLIENT06,19.890445709365057
2025-01-07,TOPCLIENT06,18.710452261348216
2025-01-08,TOPCLIENT06,22.370086884895354
2025-01-09,TOPCLIENT06,25.304958878617885
2025-01-10,TOPCLIENT06,22.716606787659327
2025-01-13,TOPCLIENT06,20.930028395985076
2025-01-14,TOPCLIENT06,22.854213272384385
2025-01-15,TOPCLIENT06,21.03745705968828
2025-01-16,TOPCLIENT06,23.02369860402087
2025-01-17,TOPCLIENT06,21.646046633562975
2025-01-20,TOPCLIENT06,21.964279483180377
2025-01-21,TOPCLIENT06,20.053719185293225
2025-01-22,TOPCLIENT06,21.485226253396156
2025-01-23,TOPCLIENT06,20.557542748998287
2025-01-24,TOPCLIENT06,18.7992014710263
2025-01-27,TOPCLIENT06,25.871745879054554
2025-01-28,TOPCLIENT06,21.506374776822852
2025-01-29,TOPCLIENT06,24.007437176719616
2025-01-30,TOPCLIENT06,22.636281726478906
2025-01-31,TOPCLIENT06,19.066780964330686
2025-02-03,TOPCLIENT06,19.08332734025039
2025-02-04,TOPCLIENT06,18.532974468287957
2025-02-05,TOPCLIENT06,24.997292676422372
2025-02-06,TOPCLIENT06,24.533408887035602
2025-02-07,TOPCLIENT06,22.788839103039223
2025-02-10,TOPCLIENT06,20.464933475660676
2025-02-11,TOPCLIENT06,22.00198549304448
2025-02-12,TOPCLIENT06,26.386045349692115
2025-02-13,TOPCLIENT06,20.57805501730858
2025-02-14,TOPCLIENT06,21.52761435416226
2025-02-17,TOPCLIENT06,21.37453230475866
2025-02-18,TOPCLIENT06,20.950230138657435
2025-02-19,TOPCLIENT06,22.135114111393428
2025-02-20,TOPCLIENT06,22.978574982541748
2025-02-21,TOPCLIENT06,22.080653810851196
2025-02-24,TOPCLIENT06,21.917392540347876
2025-02-25,TOPCLIENT06,21.82379187450293
2025-02-26,TOPCLIENT06,22.443281535878377
2025-02-27,TOPCLIENT06,22.104793783006766
2025-02-28,TOPCLIENT06,20.46320546453319
2025-03-03,TOPCLIENT06,20.581862752641957
2025-03-04,TOPCLIENT06,24.750034667923945
2025-03-05,TOPCLIENT06,21.500948100825262
2025-03-06,TOPCLIENT06,23.759536726500983
2025-03-07,TOPCLIENT06,25.72430448808899
2025-03-10,TOPCLIENT06,20.689479739190723
2025-03-11,TOPCLIENT06,25.1902235134651
2025-03-12,TOPCLIENT06,23.848299372587164
2025-03-13,TOPCLIENT06,26.08799989018659
2025-03-14,TOPCLIENT06,20.781836349565072
2025-03-17,TOPCLIENT06,22.114104299069506
2025-03-18,TOPCLIENT06,22.72346974760456
2025-03-19,TOPCLIENT06,19.90142470713464
2025-03-20,TOPCLIENT06,21.80118006063696
2025-03-21,TOPCLIENT06,22.991920307025516
2025-03-24,TOPCLIENT06,21.50493695670343
2025-03-25,TOPCLIENT06,20.88333318667917
2025-03-26,TOPCLIENT06,23.49710369338222
2025-03-27,TOPCLIENT06,20.172677733722136
2025-03-28,TOPCLIENT06,20.515915809489524
2025-03-31,TOPCLIENT06,20.288651830567854
2025-04-01,TOPCLIENT06,24.01777257523377
2025-04-02,TOPCLIENT06,21.949391607344474
2025-04-03,TOPCLIENT06,23.60957501565037
2025-04-04,TOPCLIENT06,22.457119699537667
2025-04-07,TOPCLIENT06,14.814646809202252
2025-04-08,TOPCLIENT06,20.915826382558066
2025-04-09,TOPCLIENT06,23.316823573742045
2025-04-10,TOPCLIENT06,25.176813459478986
2025-04-11,TOPCLIENT06,20.471901295627234
2025-04-14,TOPCLIENT06,23.47011249577687
2025-04-15,TOPCLIENT06,24.456348397414263
2025-04-16,TOPCLIENT06,24.071192754144057
2025-04-17,TOPCLIENT06,23.721546830557486
2025-04-18,TOPCLIENT06,25.485789422974406
2025-04-21,TOPCLIENT06,20.581413962098303
2025-04-22,TOPCLIENT06,23.679942563147936
2025-04-23,TOPCLIENT06,21.42436450518653
2025-04-24,TOPCLIENT06,22.23235052526893
2025-04-25,TOPCLIENT06,20.672438053782002
2025-04-28,TOPCLIENT06,24.494605981813724
2025-04-29,TOPCLIENT06,23.49813722235285
2025-04-30,TOPCLIENT06,23.61882138459297
2025-05-01,TOPCLIENT06,24.558405104365168
2025-05-02,TOPCLIENT06,21.003728150413156
2025-05-05,TOPCLIENT06,20.865049042971254
2025-05-06,TOPCLIENT06,24.85092541097422
2025-05-07,TOPCLIENT06,22.883937517281275
2025-05-08,TOPCLIENT06,25.033228586881158
2025-05-09,TOPCLIENT06,20.800603531428745
2025-05-12,TOPCLIENT06,22.619826702769913
2025-05-13,TOPCLIENT06,21.494637425710383
2025-05-14,TOPCLIENT06,26.47629763562649
2025-05-15,TOPCLIENT06,25.422898783331078
2025-05-16,TOPCLIENT06,24.308136969130437
2025-05-19,TOPCLIENT06,19.86385423221853
2025-05-20,TOPCLIENT06,22.366589732483714
2025-05-21,TOPCLIENT06,25.82002132702663
2025-05-22,TOPCLIENT06,21.65177629435535
2025-05-23,TOPCLIENT06,22.654820191646127
2025-05-26,TOPCLIENT06,18.63448402723764
2025-05-27,TOPCLIENT06,22.032700128783475
2025-05-28,TOPCLIENT06,23.303632978242305
2025-05-29,TOPCLIENT06,24.566141037308448
2025-05-30,TOPCLIENT06,24.31255000872132
2025-06-02,TOPCLIENT06,23.28117874050995
2025-06-03,TOPCLIENT06,21.815660933934936
2025-06-04,TOPCLIENT06,24.914160184159837
2025-06-05,TOPCLIENT06,23.22859978100905
2025-06-06,TOPCLIENT06,21.630656984002204
2025-06-09,TOPCLIENT06,21.863765195674002
2025-06-10,TOPCLIENT06,25.166633015985745
2025-06-11,TOPCLIENT06,26.041386775049745
2025-06-12,TOPCLIENT06,23.447704835459078
2025-06-13,TOPCLIENT06,22.18880410592562
2025-06-16,TOPCLIENT06,21.533106448156644
2025-06-17,TOPCLIENT06,24.50908669831538
2025-06-18,TOPCLIENT06,21.035747874494312
2025-06-19,TOPCLIENT06,26.80529573173915
2025-06-20,TOPCLIENT06,23.85419772520354
2025-06-23,TOPCLIENT06,26.418945907530535
2025-06-24,TOPCLIENT06,27.440483327431863
2025-06-25,TOPCLIENT06,24.825630308130126
2025-06-26,TOPCLIENT06,25.951173245246025
2025-06-27,TOPCLIENT06,21.502042566714724
2025-06-30,TOPCLIENT06,24.098719851739787
2025-07-01,TOPCLIENT06,22.62276953231209
2025-07-02,TOPCLIENT06,23.731028712779537
2025-07-03,TOPCLIENT06,21.788271825992894
2025-07-04,TOPCLIENT06,21.081831873373
2025-07-07,TOPCLIENT06,23.73011256290628
2025-07-08,TOPCLIENT06,24.34396671378273
2025-07-09,TOPCLIENT06,24.71423347548325
2025-07-10,TOPCLIENT06,25.67141245406303
2025-07-11,TOPCLIENT06,23.612267426703053
2025-07-14,TOPCLIENT06,21.20866167014849
2025-07-15,TOPCLIENT06,24.921956683315255
2025-07-16,TOPCLIENT06,25.24238244815444
2025-07-17,TOPCLIENT06,24.36687865794694
2025-07-18,TOPCLIENT06,23.967702639466214
2025-07-21,TOPCLIENT06,24.352664054223876
2025-07-22,TOPCLIENT06,22.695325841253805
2025-07-23,TOPCLIENT06,27.70550836956227
2025-07-24,TOPCLIENT06,26.102996540242625
2025-07-25,TOPCLIENT06,23.11341307427218
2025-07-28,TOPCLIENT06,22.718116457928776
2025-07-29,TOPCLIENT06,20.923405373597937
2025-07-30,TOPCLIENT06,26.09628197221574
2025-07-31,TOPCLIENT06,24.042972191943825
2025-08-01,TOPCLIENT06,21.89939668301291
2025-08-04,TOPCLIENT06,20.127147128157503
2025-08-05,TOPCLIENT06,24.317906181413896
2025-08-06,TOPCLIENT06,23.235306462254126
2025-08-07,TOPCLIENT06,17.355579201097047
2025-08-08,TOPCLIENT06,25.2691990177702
2025-08-11,TOPCLIENT06,18.160797038392566
2025-08-12,TOPCLIENT06,25.99667524629908
2025-08-13,TOPCLIENT06,22.38510004376578
2025-08-14,TOPCLIENT06,27.384063312227866
2025-08-15,TOPCLIENT06,23.57300352569871
2025-08-18,TOPCLIENT06,24.561387521008534
2025-08-19,TOPCLIENT06,22.07646604370977
2025-08-20,TOPCLIENT06,26.46228009061904
2025-08-21,TOPCLIENT06,23.687890407298106
2025-08-22,TOPCLIENT06,25.44341793369208
2025-08-25,TOPCLIENT06,22.57122723548359
2025-08-26,TOPCLIENT06,25.174498554914003
2025-08-27,TOPCLIENT06,28.449374719488233
2025-08-28,TOPCLIENT06,23.208719745330736
2025-08-29,TOPCLIENT06,21.67717438787547
2025-09-01,TOPCLIENT06,26.780923616409343
2025-09-02,TOPCLIENT06,23.92731696393768
2025-09-03,TOPCLIENT06,20.716609018035616
2025-09-04,TOPCLIENT06,26.610765039755023
2025-09-05,TOPCLIENT06,27.441746572643652
2025-09-08,TOPCLIENT06,24.040891576248704
2025-09-09,TOPCLIENT06,23.69056408388676
2025-09-10,TOPCLIENT06,22.87373098875181
